genres,id,vote_average,keywords
"[{'id': 35}, {'id': 99}]",19459.0,<6.0>,"[{'id': 7507}, {'id': 9951}, {'id': 10410}]"
[{'id': 35}],9657.0,<8.0>,"[{'id': 3485}, {'id': 8581}, {'id': 9840}, {'id': 11061}, {'id': 33460}, {'id': 164713}]"
[{'id': 35}],9252.0,<6.0>,"[{'id': 8413}, {'id': 8415}, {'id': 8581}, {'id': 11096}]"
[{'id': 35}],9379.0,<6.0>,"[{'id': 279}, {'id': 4079}, {'id': 6510}, {'id': 8581}]"
"[{'id': 35}, {'id': 18}]",165463.0,<6.0>,"[{'id': 2853}, {'id': 4313}, {'id': 10093}, {'id': 172391}, {'id': 200128}, {'id': 228611}]"
[{'id': 27}],56429.0,<4.0>,"[{'id': 5159}, {'id': 15097}]"
[{'id': 28}],45232.0,<6.0>,"[{'id': 13130}, {'id': 159953}]"
"[{'id': 28}, {'id': 14}]",7237.0,<4.0>,"[{'id': 2343}, {'id': 4152}, {'id': 4238}, {'id': 5069}, {'id': 14643}]"
"[{'id': 28}, {'id': 35}, {'id': 10749}]",62880.0,<8.0>,"[{'id': 798}, {'id': 1415}]"
"[{'id': 18}, {'id': 10749}]",332283.0,<2>,[{'id': 187056}]
"[{'id': 27}, {'id': 53}]",58792.0,<4.0>,"[{'id': 9720}, {'id': 9826}, {'id': 13209}, {'id': 177201}, {'id': 194310}]"
[{'id': 18}],375572.0,<8.0>,[{'id': 6075}]
"[{'id': 878}, {'id': 37}]",102444.0,<6.0>,[{'id': 206850}]
[{'id': 18}],114394.0,<4.0>,"[{'id': 888}, {'id': 12396}, {'id': 13028}]"
"[{'id': 28}, {'id': 16}, {'id': 10749}]",60964.0,<6.0>,"[{'id': 9840}, {'id': 10046}]"
[{'id': 53}],303858.0,<8.0>,"[{'id': 258}, {'id': 1589}, {'id': 2571}, {'id': 3051}, {'id': 6149}, {'id': 7188}, {'id': 14512}, {'id': 177493}, {'id': 181320}, {'id': 187056}, {'id': 214499}]"
[{'id': 18}],106729.0,<2>,"[{'id': 236}, {'id': 549}, {'id': 207078}, {'id': 220448}]"
[{'id': 18}],138827.0,<8.0>,[{'id': 11162}]
"[{'id': 27}, {'id': 878}]",28452.0,<6.0>,"[{'id': 242}, {'id': 255}, {'id': 293}, {'id': 2483}, {'id': 10292}, {'id': 11221}, {'id': 18165}, {'id': 41412}, {'id': 166862}, {'id': 208918}, {'id': 208919}, {'id': 224873}]"
"[{'id': 18}, {'id': 10749}, {'id': 53}]",34036.0,<6.0>,[{'id': 6152}]
"[{'id': 10749}, {'id': 35}, {'id': 18}]",16916.0,<8.0>,"[{'id': 4183}, {'id': 15160}, {'id': 156478}, {'id': 162271}]"
"[{'id': 14}, {'id': 35}, {'id': 10751}]",322240.0,<6.0>,"[{'id': 977}, {'id': 33721}, {'id': 41538}, {'id': 214538}, {'id': 229740}, {'id': 229871}]"
"[{'id': 27}, {'id': 53}]",84907.0,<4.0>,"[{'id': 917}, {'id': 2136}, {'id': 11734}, {'id': 14831}, {'id': 161982}, {'id': 221078}]"
"[{'id': 53}, {'id': 10770}]",202637.0,<2>,"[{'id': 4776}, {'id': 7948}, {'id': 158303}, {'id': 173272}]"
"[{'id': 10402}, {'id': 878}, {'id': 10770}]",39704.0,<6.0>,"[{'id': 5091}, {'id': 14544}, {'id': 155582}]"
[{'id': 35}],326423.0,<8.0>,"[{'id': 9663}, {'id': 158192}]"
"[{'id': 18}, {'id': 10749}]",330483.0,<8.0>,"[{'id': 818}, {'id': 1332}, {'id': 9673}, {'id': 165301}, {'id': 222174}]"
[{'id': 53}],205588.0,<6.0>,"[{'id': 818}, {'id': 187056}]"
"[{'id': 53}, {'id': 27}]",44698.0,<6.0>,[{'id': 3358}]
"[{'id': 28}, {'id': 80}, {'id': 18}]",99846.0,<2>,"[{'id': 531}, {'id': 798}, {'id': 5419}, {'id': 5600}, {'id': 9748}, {'id': 9826}, {'id': 10183}, {'id': 14601}, {'id': 15483}, {'id': 18072}, {'id': 160058}, {'id': 166512}, {'id': 210455}]"
[{'id': 28}],31124.0,<2>,[{'id': 6951}]
"[{'id': 18}, {'id': 80}]",28757.0,<6.0>,"[{'id': 828}, {'id': 9227}, {'id': 11532}, {'id': 12339}, {'id': 15127}, {'id': 176182}]"
"[{'id': 18}, {'id': 10769}]",158947.0,<6.0>,"[{'id': 379}, {'id': 10041}, {'id': 14751}, {'id': 187056}]"
"[{'id': 12}, {'id': 16}, {'id': 35}, {'id': 10751}]",127380.0,<8.0>,"[{'id': 1357}, {'id': 1453}, {'id': 9663}, {'id': 10336}, {'id': 11477}, {'id': 11500}, {'id': 14785}]"
[{'id': 35}],323676.0,<6.0>,"[{'id': 4021}, {'id': 156121}, {'id': 179431}, {'id': 209788}]"
[{'id': 28}],333669.0,<6.0>,"[{'id': 254}, {'id': 258}, {'id': 591}, {'id': 974}, {'id': 9846}, {'id': 13015}, {'id': 214596}, {'id': 217126}, {'id': 228545}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",387252.0,<8.0>,"[{'id': 542}, {'id': 4434}, {'id': 13142}, {'id': 156052}, {'id': 159497}]"
"[{'id': 27}, {'id': 35}]",325186.0,<4.0>,[{'id': 215716}]
"[{'id': 10752}, {'id': 28}, {'id': 18}, {'id': 36}, {'id': 53}]",316152.0,<8.0>,"[{'id': 2831}, {'id': 179585}]"
"[{'id': 10751}, {'id': 16}]",153518.0,<6.0>,"[{'id': 2041}, {'id': 2646}, {'id': 4931}, {'id': 11477}, {'id': 41645}, {'id': 199263}, {'id': 209714}]"
"[{'id': 18}, {'id': 878}]",358644.0,<6.0>,"[{'id': 4458}, {'id': 11469}, {'id': 17995}, {'id': 187056}]"
[{'id': 27}],297186.0,<8.0>,"[{'id': 18396}, {'id': 41645}, {'id': 162846}, {'id': 208511}]"
[{'id': 27}],344593.0,<4.0>,[{'id': 616}]
"[{'id': 10749}, {'id': 99}, {'id': 18}]",306598.0,<6.0>,"[{'id': 1157}, {'id': 10073}, {'id': 10586}, {'id': 15061}]"
"[{'id': 35}, {'id': 18}, {'id': 10749}]",15088.0,<6.0>,"[{'id': 6075}, {'id': 9663}, {'id': 10671}, {'id': 157168}, {'id': 161643}]"
[{'id': 99}],373072.0,<8.0>,"[{'id': 195240}, {'id': 225048}, {'id': 229807}]"
[{'id': 99}],76102.0,<8.0>,"[{'id': 5565}, {'id': 6009}]"
"[{'id': 18}, {'id': 35}]",327536.0,<8.0>,"[{'id': 7944}, {'id': 209271}]"
"[{'id': 18}, {'id': 10749}]",40080.0,<6.0>,"[{'id': 6075}, {'id': 10671}, {'id': 161643}]"
"[{'id': 28}, {'id': 35}, {'id': 27}]",76164.0,<4.0>,"[{'id': 1879}, {'id': 7612}, {'id': 8477}, {'id': 8636}, {'id': 9783}, {'id': 11221}, {'id': 11485}, {'id': 11488}, {'id': 11492}, {'id': 11539}, {'id': 12377}, {'id': 183435}]"
[{'id': 27}],4457.0,<6.0>,"[{'id': 570}, {'id': 616}, {'id': 3298}, {'id': 3571}, {'id': 6670}, {'id': 7939}, {'id': 10170}, {'id': 10224}, {'id': 10292}, {'id': 10541}, {'id': 10864}, {'id': 13149}, {'id': 14901}, {'id': 33407}, {'id': 155755}, {'id': 156630}, {'id': 156835}, {'id': 161261}, {'id': 179935}, {'id': 192170}, {'id': 196717}, {'id': 196982}, {'id': 196983}, {'id': 196984}, {'id': 196986}, {'id': 196987}, {'id': 196989}, {'id': 196990}, {'id': 196991}, {'id': 196992}, {'id': 196993}, {'id': 196994}, {'id': 196995}, {'id': 196996}, {'id': 196997}, {'id': 196999}]"
"[{'id': 28}, {'id': 878}]",376292.0,<6.0>,[{'id': 4379}]
[{'id': 18}],12696.0,<2>,"[{'id': 220}, {'id': 2279}, {'id': 5732}, {'id': 12663}, {'id': 155294}]"
[{'id': 10749}],391578.0,<6.0>,"[{'id': 612}, {'id': 14512}]"
"[{'id': 35}, {'id': 10749}]",392985.0,<8.0>,"[{'id': 1672}, {'id': 13088}]"
"[{'id': 35}, {'id': 10749}]",168055.0,<6.0>,"[{'id': 9840}, {'id': 10267}]"
"[{'id': 28}, {'id': 80}, {'id': 18}, {'id': 53}]",332411.0,<6.0>,"[{'id': 9748}, {'id': 9826}, {'id': 11734}, {'id': 14819}, {'id': 156024}, {'id': 189368}, {'id': 226268}]"
[{'id': 99}],57130.0,<4.0>,"[{'id': 1739}, {'id': 1956}, {'id': 2652}]"
[{'id': 35}],52279.0,<8.0>,"[{'id': 2702}, {'id': 33780}, {'id': 164460}, {'id': 172935}, {'id': 207800}]"
[{'id': 35}],17174.0,<4.0>,[{'id': 2301}]
[{'id': 18}],127776.0,<6.0>,[{'id': 41525}]
[{'id': 99}],320586.0,<6.0>,[{'id': 187056}]
"[{'id': 28}, {'id': 80}, {'id': 53}]",384737.0,<6.0>,"[{'id': 9730}, {'id': 10051}]"
[{'id': 35}],94170.0,<6.0>,"[{'id': 642}, {'id': 4498}]"
"[{'id': 35}, {'id': 27}]",53050.0,<6.0>,"[{'id': 6363}, {'id': 160756}]"
[{'id': 18}],234868.0,<8.0>,"[{'id': 5657}, {'id': 157135}]"
"[{'id': 28}, {'id': 12}]",76081.0,<4.0>,"[{'id': 1321}, {'id': 7347}, {'id': 10622}]"
"[{'id': 18}, {'id': 10770}]",143335.0,<8.0>,[{'id': 5565}]
[{'id': 35}],79137.0,<6.0>,[{'id': 9716}]
"[{'id': 18}, {'id': 36}, {'id': 53}]",347938.0,<8.0>,"[{'id': 8087}, {'id': 9682}, {'id': 9826}, {'id': 11162}, {'id': 41590}, {'id': 176056}, {'id': 214653}]"
"[{'id': 28}, {'id': 53}]",69150.0,<6.0>,"[{'id': 6951}, {'id': 9748}, {'id': 10403}]"
[{'id': 80}],83295.0,<4.0>,"[{'id': 10601}, {'id': 11532}]"
"[{'id': 10749}, {'id': 53}, {'id': 18}, {'id': 28}]",300983.0,<8.0>,"[{'id': 6149}, {'id': 9748}]"
"[{'id': 28}, {'id': 53}]",76788.0,<6.0>,"[{'id': 395}, {'id': 975}, {'id': 5719}, {'id': 10051}, {'id': 10978}, {'id': 41616}, {'id': 155503}]"
"[{'id': 28}, {'id': 10751}]",362150.0,<6.0>,"[{'id': 6152}, {'id': 9748}, {'id': 169085}, {'id': 169911}]"
"[{'id': 10749}, {'id': 53}, {'id': 28}]",280165.0,<8.0>,"[{'id': 10842}, {'id': 191130}, {'id': 194942}]"
"[{'id': 878}, {'id': 35}]",330418.0,<8.0>,[{'id': 4379}]
"[{'id': 28}, {'id': 35}, {'id': 18}, {'id': 10749}]",320910.0,<8.0>,"[{'id': 9748}, {'id': 13142}, {'id': 33756}, {'id': 203761}, {'id': 221870}]"
"[{'id': 80}, {'id': 53}]",394374.0,<8.0>,"[{'id': 2217}, {'id': 2564}, {'id': 6104}, {'id': 6593}, {'id': 15363}, {'id': 189102}]"
"[{'id': 28}, {'id': 80}, {'id': 53}]",363178.0,<8.0>,"[{'id': 7288}, {'id': 14964}, {'id': 195648}, {'id': 215172}]"
"[{'id': 28}, {'id': 35}, {'id': 10749}]",247504.0,<6.0>,"[{'id': 380}, {'id': 1721}, {'id': 4498}, {'id': 10235}]"
"[{'id': 18}, {'id': 10751}]",223365.0,<8.0>,"[{'id': 12279}, {'id': 189984}]"
"[{'id': 28}, {'id': 18}, {'id': 10749}]",69401.0,<6.0>,"[{'id': 542}, {'id': 9937}, {'id': 13142}, {'id': 14639}, {'id': 159497}, {'id': 221870}]"
"[{'id': 35}, {'id': 36}, {'id': 10769}, {'id': 10752}]",113332.0,<6.0>,"[{'id': 2504}, {'id': 156148}, {'id': 159363}]"
"[{'id': 35}, {'id': 18}]",51059.0,<6.0>,[{'id': 10183}]
[{'id': 18}],266102.0,<8.0>,"[{'id': 1691}, {'id': 4051}, {'id': 5565}, {'id': 18009}, {'id': 158455}, {'id': 185308}]"
"[{'id': 99}, {'id': 10402}]",244449.0,<6.0>,"[{'id': 1691}, {'id': 9075}, {'id': 187056}]"
[{'id': 35}],353069.0,<6.0>,"[{'id': 65}, {'id': 173983}]"
[{'id': 18}],109453.0,<6.0>,"[{'id': 65}, {'id': 456}, {'id': 1003}, {'id': 5600}, {'id': 9706}, {'id': 173983}]"
"[{'id': 18}, {'id': 9648}, {'id': 53}]",311667.0,<8.0>,"[{'id': 1157}, {'id': 1936}, {'id': 5340}, {'id': 10561}, {'id': 33841}, {'id': 34079}, {'id': 155744}, {'id': 157380}, {'id': 162706}, {'id': 168346}, {'id': 207268}, {'id': 229299}]"
"[{'id': 878}, {'id': 53}]",7456.0,<8.0>,"[{'id': 7321}, {'id': 10617}, {'id': 204146}]"
[{'id': 18}],50451.0,<8.0>,"[{'id': 282}, {'id': 5565}, {'id': 6104}, {'id': 208289}]"
"[{'id': 12}, {'id': 28}, {'id': 53}]",364324.0,<6.0>,[{'id': 818}]
[{'id': 18}],17137.0,<6.0>,[{'id': 4344}]
"[{'id': 14}, {'id': 16}, {'id': 878}, {'id': 10769}]",34194.0,<8.0>,[{'id': 4414}]
[{'id': 37}],343972.0,<2>,[{'id': 207182}]
"[{'id': 18}, {'id': 53}]",302401.0,<8.0>,"[{'id': 3635}, {'id': 5565}, {'id': 18420}, {'id': 209799}, {'id': 209817}]"
"[{'id': 53}, {'id': 28}, {'id': 16}, {'id': 878}, {'id': 12}]",21769.0,<8.0>,"[{'id': 9663}, {'id': 12190}, {'id': 14544}, {'id': 14819}, {'id': 155644}]"
"[{'id': 80}, {'id': 18}]",72823.0,<6.0>,"[{'id': 416}, {'id': 13142}]"
"[{'id': 12}, {'id': 16}, {'id': 35}, {'id': 14}]",125513.0,<6.0>,"[{'id': 5147}, {'id': 10821}, {'id': 210024}]"
"[{'id': 28}, {'id': 12}, {'id': 16}]",155765.0,<8.0>,"[{'id': 4414}, {'id': 6152}, {'id': 207826}, {'id': 210024}]"
"[{'id': 28}, {'id': 16}]",28697.0,<6.0>,[{'id': 41645}]
"[{'id': 28}, {'id': 16}, {'id': 14}, {'id': 878}]",31034.0,<6.0>,"[{'id': 3676}, {'id': 3720}, {'id': 9920}, {'id': 10491}, {'id': 11001}, {'id': 210024}]"
"[{'id': 12}, {'id': 16}, {'id': 35}, {'id': 14}]",125521.0,<4.0>,"[{'id': 5147}, {'id': 10821}, {'id': 210024}]"
"[{'id': 12}, {'id': 16}, {'id': 35}, {'id': 14}]",125510.0,<4.0>,"[{'id': 5147}, {'id': 10821}, {'id': 210024}]"
"[{'id': 16}, {'id': 12}, {'id': 35}, {'id': 14}]",41365.0,<6.0>,"[{'id': 5147}, {'id': 10821}]"
"[{'id': 14}, {'id': 16}, {'id': 35}, {'id': 12}]",35105.0,<6.0>,"[{'id': 5147}, {'id': 10821}]"
"[{'id': 14}, {'id': 16}, {'id': 878}, {'id': 10769}, {'id': 28}, {'id': 12}]",25843.0,<8.0>,[{'id': 10564}]
"[{'id': 16}, {'id': 878}]",34772.0,<2>,"[{'id': 12190}, {'id': 41645}]"
[{'id': 35}],355008.0,<6.0>,"[{'id': 12193}, {'id': 159627}]"
"[{'id': 28}, {'id': 16}]",52143.0,<6.0>,"[{'id': 9725}, {'id': 10336}, {'id': 10491}]"
"[{'id': 16}, {'id': 53}]",44885.0,<8.0>,"[{'id': 13130}, {'id': 14819}, {'id': 157204}]"
"[{'id': 35}, {'id': 28}]",203071.0,<6.0>,"[{'id': 572}, {'id': 10336}, {'id': 157201}, {'id': 195669}]"
"[{'id': 35}, {'id': 16}]",382885.0,<2>,"[{'id': 1794}, {'id': 6270}, {'id': 171183}]"
"[{'id': 28}, {'id': 12}, {'id': 878}]",45330.0,<8.0>,"[{'id': 572}, {'id': 6956}, {'id': 10336}, {'id': 11322}, {'id': 157201}, {'id': 176217}, {'id': 195669}]"
[{'id': 53}],394661.0,<6.0>,"[{'id': 818}, {'id': 10877}, {'id': 13005}]"
"[{'id': 12}, {'id': 14}, {'id': 16}, {'id': 35}, {'id': 10769}]",64784.0,<4.0>,"[{'id': 603}, {'id': 10093}, {'id': 11001}, {'id': 161172}, {'id': 177895}]"
"[{'id': 878}, {'id': 35}]",339749.0,<2>,[{'id': 213882}]
"[{'id': 18}, {'id': 10749}]",358895.0,<8.0>,[{'id': 11494}]
[{'id': 35}],387889.0,<8.0>,"[{'id': 1897}, {'id': 13027}, {'id': 155620}, {'id': 186823}, {'id': 223169}]"
[{'id': 35}],392891.0,<8.0>,[{'id': 9716}]
"[{'id': 28}, {'id': 12}, {'id': 16}, {'id': 10751}]",234004.0,<6.0>,"[{'id': 83}, {'id': 1603}, {'id': 9831}, {'id': 9951}, {'id': 10267}, {'id': 11128}, {'id': 12392}, {'id': 14544}, {'id': 41645}, {'id': 187056}, {'id': 206585}, {'id': 206586}]"
[{'id': 10402}],25019.0,<8.0>,[{'id': 187056}]
"[{'id': 35}, {'id': 27}]",323262.0,<6.0>,"[{'id': 65}, {'id': 613}, {'id': 3335}, {'id': 3762}, {'id': 5152}, {'id': 9706}, {'id': 9921}, {'id': 11221}, {'id': 33783}, {'id': 173983}, {'id': 187056}, {'id': 189966}, {'id': 195439}, {'id': 207317}, {'id': 209352}, {'id': 209474}, {'id': 227809}]"
"[{'id': 9648}, {'id': 18}]",104239.0,<8.0>,"[{'id': 1501}, {'id': 1541}, {'id': 1664}, {'id': 5918}, {'id': 9887}, {'id': 13006}, {'id': 14819}, {'id': 15216}, {'id': 18020}, {'id': 18034}, {'id': 34079}, {'id': 218164}]"
[{'id': 27}],31472.0,<8.0>,"[{'id': 3133}, {'id': 15136}, {'id': 155730}]"
[{'id': 99}],36863.0,<2>,[{'id': 10183}]
"[{'id': 28}, {'id': 37}]",73896.0,<6.0>,"[{'id': 4616}, {'id': 155841}]"
[{'id': 80}],33224.0,<6.0>,"[{'id': 2501}, {'id': 7118}, {'id': 9777}, {'id': 195402}]"
"[{'id': 12}, {'id': 37}]",9547.0,<6.0>,"[{'id': 2752}, {'id': 4616}, {'id': 157187}]"
"[{'id': 53}, {'id': 18}]",334889.0,<2>,"[{'id': 1192}, {'id': 1437}, {'id': 14534}, {'id': 41409}]"
"[{'id': 53}, {'id': 28}]",314076.0,<2>,"[{'id': 8011}, {'id': 9950}]"
"[{'id': 12}, {'id': 99}]",300762.0,<2>,[{'id': 187056}]
"[{'id': 35}, {'id': 18}]",120268.0,<8.0>,[{'id': 187056}]
[{'id': 99}],184561.0,<2>,[{'id': 224686}]
[{'id': 10402}],107248.0,<8.0>,[{'id': 12354}]
[{'id': 99}],277459.0,<6.0>,"[{'id': 5565}, {'id': 6027}]"
[{'id': 35}],44804.0,<8.0>,"[{'id': 2752}, {'id': 2776}, {'id': 3739}, {'id': 4776}, {'id': 10909}, {'id': 10911}, {'id': 18075}, {'id': 162706}, {'id': 190012}, {'id': 202217}, {'id': 208611}, {'id': 229628}]"
"[{'id': 35}, {'id': 37}, {'id': 12}]",35026.0,<6.0>,"[{'id': 9715}, {'id': 9717}, {'id': 155291}, {'id': 188907}]"
"[{'id': 12}, {'id': 18}]",46521.0,<8.0>,[{'id': 9717}]
"[{'id': 10749}, {'id': 18}]",355890.0,<8.0>,"[{'id': 6517}, {'id': 9840}, {'id': 181318}, {'id': 192134}, {'id': 204374}]"
"[{'id': 27}, {'id': 878}, {'id': 53}]",176915.0,<4.0>,"[{'id': 4803}, {'id': 234250}]"
"[{'id': 18}, {'id': 878}]",380254.0,<8.0>,"[{'id': 310}, {'id': 10586}, {'id': 11112}, {'id': 14544}, {'id': 167043}, {'id': 197430}, {'id': 202647}]"
[{'id': 18}],208556.0,<6.0>,[{'id': 189464}]
"[{'id': 16}, {'id': 35}, {'id': 36}, {'id': 28}]",245917.0,<8.0>,"[{'id': 1462}, {'id': 4379}, {'id': 156282}]"
[{'id': 99}],257291.0,<6.0>,"[{'id': 291}, {'id': 1299}, {'id': 13031}, {'id': 155582}, {'id': 163964}, {'id': 187056}]"
[{'id': 99}],117034.0,<4.0>,[{'id': 187056}]
"[{'id': 99}, {'id': 18}]",66638.0,<2>,[{'id': 187056}]
"[{'id': 16}, {'id': 18}, {'id': 36}, {'id': 10749}]",173443.0,<8.0>,"[{'id': 983}, {'id': 1161}, {'id': 1701}, {'id': 4978}, {'id': 9673}]"
"[{'id': 18}, {'id': 53}]",64834.0,<8.0>,"[{'id': 258}, {'id': 744}, {'id': 818}, {'id': 1228}, {'id': 5882}, {'id': 6559}, {'id': 9826}, {'id': 12346}, {'id': 13015}, {'id': 185722}, {'id': 187844}]"
[{'id': 18}],47096.0,<8.0>,"[{'id': 236}, {'id': 718}, {'id': 7412}, {'id': 11001}, {'id': 18732}]"
[{'id': 16}],35114.0,<8.0>,[{'id': 9887}]
"[{'id': 16}, {'id': 18}, {'id': 14}]",120872.0,<6.0>,"[{'id': 2527}, {'id': 10794}]"
[{'id': 18}],82027.0,<8.0>,[{'id': 187056}]
"[{'id': 16}, {'id': 36}, {'id': 18}, {'id': 10752}]",128396.0,<8.0>,[{'id': 6985}]
[{'id': 99}],324271.0,<2>,[{'id': 187056}]
"[{'id': 53}, {'id': 878}]",299269.0,<6.0>,[{'id': 803}]
[{'id': 99}],273883.0,<2>,[{'id': 5746}]
"[{'id': 16}, {'id': 878}]",30.0,<8.0>,"[{'id': 1826}, {'id': 2964}, {'id': 3026}, {'id': 5178}, {'id': 5179}, {'id': 163132}, {'id': 164920}, {'id': 211269}, {'id': 211487}]"
"[{'id': 80}, {'id': 18}, {'id': 53}]",372174.0,<6.0>,[{'id': 10056}]
"[{'id': 28}, {'id': 80}, {'id': 53}]",224089.0,<10.0>,"[{'id': 5340}, {'id': 6078}, {'id': 9665}, {'id': 15090}]"
"[{'id': 28}, {'id': 80}, {'id': 53}]",224079.0,<10.0>,"[{'id': 10085}, {'id': 15090}, {'id': 170444}]"
"[{'id': 28}, {'id': 80}]",224098.0,<8.0>,"[{'id': 378}, {'id': 417}, {'id': 10391}, {'id': 10580}]"
"[{'id': 53}, {'id': 28}, {'id': 80}, {'id': 9648}]",224063.0,<10.0>,"[{'id': 13142}, {'id': 14678}, {'id': 15090}, {'id': 15363}]"
"[{'id': 28}, {'id': 80}, {'id': 53}]",224084.0,<10.0>,"[{'id': 9748}, {'id': 10391}, {'id': 13142}, {'id': 15090}]"
[{'id': 10752}],184868.0,<6.0>,"[{'id': 478}, {'id': 18263}]"
"[{'id': 18}, {'id': 10752}]",240968.0,<2>,[{'id': 2109}]
[{'id': 99}],31338.0,<8.0>,[{'id': 187056}]
[{'id': 18}],245019.0,<8.0>,"[{'id': 596}, {'id': 3036}, {'id': 5657}, {'id': 11001}]"
"[{'id': 35}, {'id': 28}]",54555.0,<8.0>,"[{'id': 6270}, {'id': 11199}, {'id': 33910}, {'id': 157241}]"
"[{'id': 12}, {'id': 18}]",94658.0,<8.0>,"[{'id': 1262}, {'id': 2763}, {'id': 8624}, {'id': 18330}, {'id': 159212}, {'id': 159558}, {'id': 160175}, {'id': 160177}]"
[{'id': 35}],71772.0,<6.0>,"[{'id': 204950}, {'id': 233033}]"
[{'id': 18}],106219.0,<6.0>,[{'id': 187056}]
[{'id': 99}],54316.0,<4.0>,"[{'id': 212}, {'id': 4434}, {'id': 6027}, {'id': 6029}, {'id': 6686}, {'id': 199289}, {'id': 208992}]"
"[{'id': 10749}, {'id': 18}]",80470.0,<8.0>,"[{'id': 437}, {'id': 818}, {'id': 894}, {'id': 2679}, {'id': 5565}, {'id': 11021}, {'id': 33457}, {'id': 188991}]"
"[{'id': 18}, {'id': 10749}]",43102.0,<6.0>,"[{'id': 745}, {'id': 2483}, {'id': 8508}, {'id': 9826}, {'id': 10721}, {'id': 13027}, {'id': 159944}, {'id': 181031}]"
"[{'id': 28}, {'id': 12}, {'id': 14}, {'id': 878}]",315723.0,<8.0>,"[{'id': 803}, {'id': 2964}, {'id': 4563}, {'id': 4565}, {'id': 8250}, {'id': 10028}, {'id': 10103}, {'id': 14544}, {'id': 162988}, {'id': 214549}]"
"[{'id': 99}, {'id': 36}]",192184.0,<6.0>,[{'id': 187056}]
"[{'id': 18}, {'id': 36}, {'id': 10752}]",75926.0,<6.0>,"[{'id': 409}, {'id': 2914}, {'id': 6974}, {'id': 10148}, {'id': 11162}, {'id': 11663}, {'id': 173453}]"
[{'id': 35}],5066.0,<8.0>,"[{'id': 1160}, {'id': 1405}, {'id': 6715}, {'id': 10520}, {'id': 11121}, {'id': 14905}, {'id': 14906}, {'id': 159955}, {'id': 194576}, {'id': 228982}]"
[{'id': 35}],189996.0,<6.0>,"[{'id': 254}, {'id': 10267}]"
"[{'id': 28}, {'id': 35}, {'id': 80}, {'id': 53}]",290250.0,<8.0>,"[{'id': 445}, {'id': 703}, {'id': 1228}, {'id': 5340}, {'id': 5600}, {'id': 7464}, {'id': 8508}, {'id': 10410}, {'id': 11168}, {'id': 15300}, {'id': 33457}, {'id': 185525}]"
"[{'id': 10752}, {'id': 37}]",204994.0,<4.0>,"[{'id': 10322}, {'id': 188235}]"
"[{'id': 35}, {'id': 10749}]",349790.0,<2>,"[{'id': 6027}, {'id': 6333}, {'id': 14602}, {'id': 187056}]"
"[{'id': 10402}, {'id': 27}]",366005.0,<2>,"[{'id': 1156}, {'id': 4344}, {'id': 12377}]"
[{'id': 99}],160859.0,<8.0>,"[{'id': 983}, {'id': 5565}, {'id': 15061}, {'id': 18035}, {'id': 33490}, {'id': 181085}, {'id': 187056}]"
"[{'id': 28}, {'id': 35}]",383121.0,<6.0>,"[{'id': 1568}, {'id': 4590}, {'id': 10103}, {'id': 10508}, {'id': 10873}, {'id': 11860}, {'id': 18525}]"
[{'id': 99}],132144.0,<8.0>,"[{'id': 393}, {'id': 6460}, {'id': 7606}, {'id': 18266}, {'id': 236175}]"
"[{'id': 35}, {'id': 18}]",270010.0,<6.0>,"[{'id': 1419}, {'id': 5174}, {'id': 9673}, {'id': 11221}, {'id': 13005}, {'id': 18254}, {'id': 207264}]"
[{'id': 35}],46740.0,<8.0>,[{'id': 161817}]
"[{'id': 18}, {'id': 10749}, {'id': 10752}]",115301.0,<8.0>,"[{'id': 2673}, {'id': 2940}, {'id': 4528}, {'id': 7277}, {'id': 9673}, {'id': 10644}, {'id': 12990}, {'id': 13129}, {'id': 17994}, {'id': 172391}]"
[{'id': 18}],117457.0,<6.0>,"[{'id': 549}, {'id': 733}, {'id': 1667}, {'id': 2311}, {'id': 2858}, {'id': 3203}, {'id': 6271}, {'id': 9826}, {'id': 10644}, {'id': 12987}, {'id': 15090}, {'id': 188643}]"
"[{'id': 80}, {'id': 18}]",118009.0,<6.0>,"[{'id': 378}, {'id': 733}, {'id': 1547}, {'id': 1667}, {'id': 2311}, {'id': 2858}, {'id': 9826}, {'id': 10644}, {'id': 12987}, {'id': 13059}, {'id': 223172}]"
[{'id': 99}],168421.0,<8.0>,"[{'id': 6460}, {'id': 156887}]"
[{'id': 28}],116185.0,<6.0>,"[{'id': 13142}, {'id': 15009}]"
"[{'id': 28}, {'id': 18}, {'id': 9648}, {'id': 53}]",69636.0,<8.0>,"[{'id': 9748}, {'id': 9826}, {'id': 10703}, {'id': 11469}, {'id': 15249}, {'id': 157171}, {'id': 163119}, {'id': 180557}, {'id': 228645}]"
"[{'id': 28}, {'id': 35}, {'id': 80}]",62756.0,<8.0>,"[{'id': 158927}, {'id': 199984}, {'id': 227871}]"
"[{'id': 80}, {'id': 53}, {'id': 28}]",330629.0,<8.0>,"[{'id': 6149}, {'id': 10291}]"
"[{'id': 28}, {'id': 878}, {'id': 53}]",86718.0,<8.0>,"[{'id': 188}, {'id': 779}, {'id': 780}, {'id': 1865}, {'id': 6194}, {'id': 15036}, {'id': 180447}, {'id': 188957}, {'id': 216932}, {'id': 230016}, {'id': 230017}, {'id': 230619}]"
